party,mp,mp_page,house,position,body,date,current_former,data_set,title,start_date,end_date,date_scraped
ANC,"Tshabalala,  J",https://www.pa.org.za/person/judith-tshabalala/,national-assembly,Member,African National Congress (ANC) (Party),,current,position,Ms,NA,NA,2024-05-28
ANC,"Tshabalala,  J",https://www.pa.org.za/person/judith-tshabalala/,national-assembly,Alternate Member,Committee for Section 194 Enquiry (Ad Hoc Committees),from 3rd March 2022 until 6th March 2023,former,position,Ms,2022-03-03,2023-03-06,2024-05-28
ANC,"Tshabalala,  J",https://www.pa.org.za/person/judith-tshabalala/,national-assembly,Member,Portfolio Committee on Public Enterprises (National Assembly Committees),from 27th June 2019 until 6th March 2023,former,position,Ms,2019-06-27,2023-03-06,2024-05-28
ANC,"Tshabalala,  J",https://www.pa.org.za/person/judith-tshabalala/,national-assembly,4th Candidate,African National Congress Regional Gauteng Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
ANC,"Tshabalala,  J",https://www.pa.org.za/person/judith-tshabalala/,national-assembly,28th Candidate,African National Congress Regional Gauteng Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Ms,2014-04-22,2014-05-07,2024-05-28
ANC,"Tshabalala,  J",https://www.pa.org.za/person/judith-tshabalala/,national-assembly,Member,Appointment,from July 2013 until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
ANC,"Tshabalala,  J",https://www.pa.org.za/person/judith-tshabalala/,national-assembly,Member,National Assembly (Parliament),from 19th October 2011 until 6th May 2014,former,position,Ms,2011-10-19,2014-05-06,2024-05-28
ANC,"Tshabalala,  J",https://www.pa.org.za/person/judith-tshabalala/,national-assembly,Member,Portfolio Committee on Arts and Culture (Committee),until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
ANC,"Tshabalala,  J",https://www.pa.org.za/person/judith-tshabalala/,national-assembly,Member,Standing Committee on Finance (National Assembly Committees),until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
ANC,"Tshwete,  B",https://www.pa.org.za/person/busisiwe-tshwete/,national-assembly,Constituency Leader,ANC Constituency Office (715): Peddie (Constituency Office),since 2022,current,position,Ms,NA,NA,2024-05-28
ANC,"Tshwete,  B",https://www.pa.org.za/person/busisiwe-tshwete/,national-assembly,Member,"Portfolio Committee on Agriculture, Land Reform and Rural Development (National Assembly Committees)",since 27th June 2019,current,position,Ms,2019-06-27,NA,2024-05-28
ANC,"Tshwete,  B",https://www.pa.org.za/person/busisiwe-tshwete/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Ms,2019-05-22,NA,2024-05-28
ANC,"Tshwete,  B",https://www.pa.org.za/person/busisiwe-tshwete/,national-assembly,Member,African National Congress (ANC) (Party),,current,position,Ms,NA,NA,2024-05-28
ANC,"Tshwete,  B",https://www.pa.org.za/person/busisiwe-tshwete/,national-assembly,15th Candidate,African National Congress Regional Eastern Cape Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
ANC,"Tshwete,  P",https://www.pa.org.za/person/pamela-tshwete/,national-assembly,Deputy Minister of Human Settlements,National Executive (Executive),since 5th August 2021,current,position,Ms,2021-08-05,NA,2024-05-28
ANC,"Tshwete,  P",https://www.pa.org.za/person/pamela-tshwete/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Ms,2019-05-22,NA,2024-05-28
ANC,"Tshwete,  P",https://www.pa.org.za/person/pamela-tshwete/,national-assembly,Member,African National Congress (ANC) (Party),,current,position,Ms,NA,NA,2024-05-28
ANC,"Tshwete,  P",https://www.pa.org.za/person/pamela-tshwete/,national-assembly,"Deputy Minister of Human Settlements, Water and Sanitation",National Executive (Executive),from 29th May 2019 until 5th August 2021,former,position,Ms,2019-05-29,2021-08-05,2024-05-28
ANC,"Tshwete,  P",https://www.pa.org.za/person/pamela-tshwete/,national-assembly,70th Candidate,African National Congress National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
ANC,"Tshwete,  P",https://www.pa.org.za/person/pamela-tshwete/,national-assembly,Deputy Minister of Water and Sanitation,National Executive (Executive),from 26th May 2014 until 7th May 2019,former,position,Ms,2014-05-26,2019-05-07,2024-05-28
ANC,"Tshwete,  P",https://www.pa.org.za/person/pamela-tshwete/,national-assembly,Member,National Assembly (Parliament),from 21st May 2014 until 7th May 2019,former,position,Ms,2014-05-21,2019-05-07,2024-05-28
ANC,"Tshwete,  P",https://www.pa.org.za/person/pamela-tshwete/,national-assembly,Constituency Contact,ANC Constituency Office (715): Peddie (Constituency Office),from 10th May 2014 until 7th May 2019,former,position,Ms,2014-05-10,2019-05-07,2024-05-28
ANC,"Tshwete,  P",https://www.pa.org.za/person/pamela-tshwete/,national-assembly,Member-elect,National Assembly (Parliament),from 16th May 2014 until 21st May 2014,former,position,Ms,2014-05-16,2014-05-21,2024-05-28
ANC,"Tshwete,  P",https://www.pa.org.za/person/pamela-tshwete/,national-assembly,Constituency Contact,ANC Constituency Office (715): Peddie (Constituency Office),from 6th May 2014 until 10th May 2014,former,position,Ms,2014-05-06,2014-05-10,2024-05-28
ANC,"Tshwete,  P",https://www.pa.org.za/person/pamela-tshwete/,national-assembly,48th Candidate,African National Congress National Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Ms,2014-04-22,2014-05-07,2024-05-28
ANC,"Tshwete,  P",https://www.pa.org.za/person/pamela-tshwete/,national-assembly,Member,National Assembly (Parliament),from 6th May 2009 until 6th May 2014,former,position,Ms,2009-05-06,2014-05-06,2024-05-28
ANC,"Tshwete,  P",https://www.pa.org.za/person/pamela-tshwete/,national-assembly,Member,Joint Committee on HIV and AIDS (Joint Committees),until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
ANC,"Tshwete,  P",https://www.pa.org.za/person/pamela-tshwete/,national-assembly,Member,Portfolio Committee on Social Development (Committee),until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
ANC,"Tshwete,  P",https://www.pa.org.za/person/pamela-tshwete/,national-assembly,Deputy Minister of Rural Development and Land Reform,National Executive (Executive),from 9th July 2013 until 24th April 2014,former,position,Ms,2013-07-09,2014-04-24,2024-05-28
ANC,"Tyobeka-Makeke,  NP",https://www.pa.org.za/person/nozipho-paulina-tyobeka-makeke/,national-assembly,Member,Portfolio Committee on Mineral Resources and Energy (National Assembly Committees),since 14th April 2023,current,position,Ms,2023-04-14,NA,2024-05-28
ANC,"Tyobeka-Makeke,  NP",https://www.pa.org.za/person/nozipho-paulina-tyobeka-makeke/,national-assembly,Member,National Assembly (Parliament),since 16th March 2023,current,position,Ms,2023-03-16,NA,2024-05-28
ANC,"Tyobeka-Makeke,  NP",https://www.pa.org.za/person/nozipho-paulina-tyobeka-makeke/,national-assembly,Member,African National Congress (ANC) (Party),,current,position,Ms,NA,NA,2024-05-28
ANC,"Tyobeka-Makeke,  NP",https://www.pa.org.za/person/nozipho-paulina-tyobeka-makeke/,national-assembly,147th Candidate,African National Congress National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Member,Ethics and Members' Interests (Joint Committees),since 1st August 2019,current,position,Ms,2019-08-01,NA,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Member,Committee on Multi-Party Women's Caucus (Joint Committees),since 25th July 2019,current,position,Ms,2019-07-25,NA,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Member,Portfolio Committee on Home Affairs (National Assembly Committees),since 27th June 2019,current,position,Ms,2019-06-27,NA,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Member,Portfolio Committee on Social Development (National Assembly Committees),since 27th June 2019,current,position,Ms,2019-06-27,NA,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Ms,2019-05-22,NA,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Member,Inkatha Freedom Party (IFP) (Party),,current,position,Ms,NA,NA,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,1st Candidate,Inkatha Freedom Party Regional Western Cape Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,4th Candidate,Inkatha Freedom Party National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Member,Ad Hoc Committee on the Filling of Vacancies in the Commission for Gender Equality (2019) (Ad Hoc Committees),from 12th October 2018 until 7th May 2019,former,position,Ms,2018-10-12,2019-05-07,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Member,Subcommittee on HLP Report (Joint Committees),from 5th April 2018 until 7th May 2019,former,position,Ms,2018-04-05,2019-05-07,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Member,Ad Hoc Committee on the Filling of Vacancies in the Commission for Gender Equality (Ad Hoc Committees),from 16th November 2016 until 7th May 2019,former,position,Ms,2016-11-16,2019-05-07,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Member,Ad Hoc Committee on the Review,from 26th May 2016 until 7th May 2019,former,position,Ms,2016-05-26,2019-05-07,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Party Whip,National Assembly (Parliament),from 1st August 2015 until 7th May 2019,former,position,Ms,2015-08-01,2019-05-07,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Alternate Member,Portfolio Committee on Telecommunications and Postal Services (National Assembly Committees),from 20th June 2014 until 7th May 2019,former,position,Ms,2014-06-20,2019-05-07,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Member,Portfolio Committee on Women in The Presidency (National Assembly Committees),from 20th June 2014 until 7th May 2019,former,position,Ms,2014-06-20,2019-05-07,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Member,Portfolio Committee on Social Development (National Assembly Committees),from 20th June 2014 until 7th May 2019,former,position,Ms,2014-06-20,2019-05-07,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Alternate Member,Portfolio Committee on Communications and Digital Technologies (National Assembly Committees),from 20th June 2014 until 7th May 2019,former,position,Ms,2014-06-20,2019-05-07,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Member,National Assembly (Parliament),from 21st May 2014 until 7th May 2019,former,position,Ms,2014-05-21,2019-05-07,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Member,Ad Hoc Committee on the South African Broadcasting Corporation Board Inquiry (Ad Hoc Committees),from 10th November 2016 until 30th November 2016,former,position,Ms,2016-11-10,2016-11-30,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Member-elect,National Assembly (Parliament),from 16th May 2014 until 21st May 2014,former,position,Ms,2014-05-16,2014-05-21,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,2nd Candidate,Inkatha Freedom Party Regional Western Cape Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Ms,2014-04-22,2014-05-07,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,2nd Candidate,Inkatha Freedom Party Provincial Western Cape Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Ms,2014-04-22,2014-05-07,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,5th Candidate,Inkatha Freedom Party National Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Ms,2014-04-22,2014-05-07,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Member,National Assembly (Parliament),from 7th May 2012 until 6th May 2014,former,position,Ms,2012-05-07,2014-05-06,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Alternate Member,Standing Committee on Appropriations (National Assembly Committees),until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
IFP,"van der Merwe,  LL",https://www.pa.org.za/person/liezl-linda-van-der-merwe/,national-assembly,Alternate Member,"Portfolio Committee on Women, Youth and People with Disabilities (National Assembly Committees)",until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,Alternate Member,Portfolio Committee on Basic Education (National Assembly Committees),since 24th August 2023,current,position,Ms,2023-08-24,NA,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,Member,National Assembly (Parliament),since 1st August 2023,current,position,Ms,2023-08-01,NA,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,Member,Democratic Alliance (DA) (Party),,current,position,Ms,NA,NA,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,Member,Portfolio Committee on Basic Education (National Assembly Committees),from 27th June 2019 until 3rd May 2023,former,position,Ms,2019-06-27,2023-05-03,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,Member,Powers and Privileges of Parliament (Ad Hoc Committees),from 4th March 2022 until 30th April 2023,former,position,Ms,2022-03-04,2023-04-30,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,Member,National Assembly (Parliament),from 22nd May 2019 until 30th April 2023,former,position,Ms,2019-05-22,2023-04-30,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,17th Candidate,Democratic Alliance Provincial Limpopo Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,50th Candidate,Democratic Alliance National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,3rd Candidate,Democratic Alliance Regional Limpopo Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,Member,"Portfolio Committee on Public Service and Administration, Performance Monitoring & Evaluation (National Assembly Committees)",from 8th December 2016 until 7th May 2019,former,position,Ms,2016-12-08,2019-05-07,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,Member,National Assembly (Parliament),from 21st May 2014 until 7th May 2019,former,position,Ms,2014-05-21,2019-05-07,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,Member,Portfolio Committee on Basic Education (National Assembly Committees),from 20th June 2014 until 8th December 2016,former,position,Ms,2014-06-20,2016-12-08,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,Member-elect,National Assembly (Parliament),from 16th May 2014 until 21st May 2014,former,position,Ms,2014-05-16,2014-05-21,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,2nd Candidate,Democratic Alliance Regional Limpopo Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Ms,2014-04-22,2014-05-07,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,11th Candidate,Democratic Alliance National Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Ms,2014-04-22,2014-05-07,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,Constituency Contact,DA Constituency Area: Waterberg (Constituency Area),from 10th May 2014 until 6th May 2014,former,position,Ms,2014-05-10,2014-05-06,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,Constituency Contact,DA Constituency Area: Waterberg (Constituency Area),until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,Member,Provincial Legislature,until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
DA,"Van Der Walt,  D",https://www.pa.org.za/person/d-van-der-walt/,national-assembly,Member,National Assembly (Parliament),from 6th May 2009 until 10th September 2010,former,position,Ms,2009-05-06,2010-09-10,2024-05-28
DA,"Van Dyk,  V",https://www.pa.org.za/person/veronica-van-dyk/,national-assembly,Member,"Portfolio Committee on Sport, Arts and Culture (National Assembly Committees)",since 27th June 2019,current,position,Ms,2019-06-27,NA,2024-05-28
DA,"Van Dyk,  V",https://www.pa.org.za/person/veronica-van-dyk/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Ms,2019-05-22,NA,2024-05-28
DA,"Van Dyk,  V",https://www.pa.org.za/person/veronica-van-dyk/,national-assembly,Member,Democratic Alliance (DA) (Party),,current,position,Ms,NA,NA,2024-05-28
DA,"Van Dyk,  V",https://www.pa.org.za/person/veronica-van-dyk/,national-assembly,3rd Candidate,Democratic Alliance Regional Northern Cape Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
DA,"Van Dyk,  V",https://www.pa.org.za/person/veronica-van-dyk/,national-assembly,37th Candidate,Democratic Alliance National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
DA,"Van Dyk,  V",https://www.pa.org.za/person/veronica-van-dyk/,national-assembly,Member,Portfolio Committee on Communications and Digital Technologies (National Assembly Committees),from 20th June 2014 until 7th May 2019,former,position,Ms,2014-06-20,2019-05-07,2024-05-28
DA,"Van Dyk,  V",https://www.pa.org.za/person/veronica-van-dyk/,national-assembly,Member,National Assembly (Parliament),from 21st May 2014 until 7th May 2019,former,position,Ms,2014-05-21,2019-05-07,2024-05-28
DA,"Van Dyk,  V",https://www.pa.org.za/person/veronica-van-dyk/,national-assembly,Member-elect,National Assembly (Parliament),from 16th May 2014 until 21st May 2014,former,position,Ms,2014-05-16,2014-05-21,2024-05-28
DA,"Van Dyk,  V",https://www.pa.org.za/person/veronica-van-dyk/,national-assembly,1st Candidate,Democratic Alliance Regional Northern Cape Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Ms,2014-04-22,2014-05-07,2024-05-28
DA,"Van Dyk,  V",https://www.pa.org.za/person/veronica-van-dyk/,national-assembly,41st Candidate,Democratic Alliance National Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Ms,2014-04-22,2014-05-07,2024-05-28
DA,"Van Minnen,  BM",https://www.pa.org.za/person/benedicta-maria-van-minnen/,national-assembly,Constituency Head,DA Constituency Area: Helderberg (Constituency Area),since 31st January 2022,current,position,Ms,2022-01-31,NA,2024-05-28
DA,"Van Minnen,  BM",https://www.pa.org.za/person/benedicta-maria-van-minnen/,national-assembly,Member,Standing Committee on Public Accounts (SCOPA) (National Assembly Committees),since 27th June 2019,current,position,Ms,2019-06-27,NA,2024-05-28
DA,"Van Minnen,  BM",https://www.pa.org.za/person/benedicta-maria-van-minnen/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Ms,2019-05-22,NA,2024-05-28
DA,"Van Minnen,  BM",https://www.pa.org.za/person/benedicta-maria-van-minnen/,national-assembly,Member,Democratic Alliance (DA) (Party),,current,position,Ms,NA,NA,2024-05-28
DA,"Van Minnen,  BM",https://www.pa.org.za/person/benedicta-maria-van-minnen/,national-assembly,Member,Committee for Section 194 Enquiry (Ad Hoc Committees),from 14th July 2022 until 13th September 2023,former,position,Ms,2022-07-14,2023-09-13,2024-05-28
DA,"Van Minnen,  BM",https://www.pa.org.za/person/benedicta-maria-van-minnen/,national-assembly,Alternate Member,Committee for Section 194 Enquiry (Ad Hoc Committees),from 21st June 2021 until 14th July 2022,former,position,Ms,2021-06-21,2022-07-14,2024-05-28
DA,"Van Minnen,  BM",https://www.pa.org.za/person/benedicta-maria-van-minnen/,national-assembly,Constituency Head,DA Constituency Area: Tygerberg 3 (Constituency Area),until 28th January 2022,former,position,Ms,NA,2022-01-28,2024-05-28
DA,"Van Minnen,  BM",https://www.pa.org.za/person/benedicta-maria-van-minnen/,national-assembly,2nd Candidate,Democratic Alliance Regional Western Cape Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
ANC,"Van Schalkwyk,  SR",https://www.pa.org.za/person/sharome-renay-van-schalkwyk/,national-assembly,Member,Portfolio Committee on Public Works and Infrastructure (National Assembly Committees),since 19th July 2019,current,position,Ms,2019-07-19,NA,2024-05-28
ANC,"Van Schalkwyk,  SR",https://www.pa.org.za/person/sharome-renay-van-schalkwyk/,national-assembly,Member,National Assembly (Parliament),since 5th July 2019,current,position,Ms,2019-07-05,NA,2024-05-28
ANC,"Van Schalkwyk,  SR",https://www.pa.org.za/person/sharome-renay-van-schalkwyk/,national-assembly,Member,National Assembly (Parliament),since 5th July 2019,current,position,Ms,2019-07-05,NA,2024-05-28
ANC,"Van Schalkwyk,  SR",https://www.pa.org.za/person/sharome-renay-van-schalkwyk/,national-assembly,Member,African National Congress (ANC) (Party),,current,position,Ms,NA,NA,2024-05-28
ANC,"Van Schalkwyk,  SR",https://www.pa.org.za/person/sharome-renay-van-schalkwyk/,national-assembly,Member,Standing Committee on Auditor General (National Assembly Committees),from 20th August 2019 until 2nd February 2021,former,position,Ms,2019-08-20,2021-02-02,2024-05-28
ANC,"Van Schalkwyk,  SR",https://www.pa.org.za/person/sharome-renay-van-schalkwyk/,national-assembly,123rd Candidate,African National Congress National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
ANC,"Van Schalkwyk,  SR",https://www.pa.org.za/person/sharome-renay-van-schalkwyk/,national-assembly,Party Whip,National Assembly (Parliament),from 17th May 2018 until 7th May 2019,former,position,Ms,2018-05-17,2019-05-07,2024-05-28
ANC,"Van Schalkwyk,  SR",https://www.pa.org.za/person/sharome-renay-van-schalkwyk/,national-assembly,Member,"Portfolio Committee On Trade, Industry and Competition (National Assembly Committees)",from 20th October 2016 until 7th May 2019,former,position,Ms,2016-10-20,2019-05-07,2024-05-28
ANC,"Van Schalkwyk,  SR",https://www.pa.org.za/person/sharome-renay-van-schalkwyk/,national-assembly,Member,Portfolio Committee on Labour (National Assembly Committees),from 20th June 2014 until 7th May 2019,former,position,Ms,2014-06-20,2019-05-07,2024-05-28
ANC,"Van Schalkwyk,  SR",https://www.pa.org.za/person/sharome-renay-van-schalkwyk/,national-assembly,Member,National Assembly (Parliament),from 21st May 2014 until 7th May 2019,former,position,Ms,2014-05-21,2019-05-07,2024-05-28
ANC,"Van Schalkwyk,  SR",https://www.pa.org.za/person/sharome-renay-van-schalkwyk/,national-assembly,Member,Portfolio Committee on Communications and Digital Technologies (National Assembly Committees),from 28th May 2015 until 20th October 2016,former,position,Ms,2015-05-28,2016-10-20,2024-05-28
ANC,"Van Schalkwyk,  SR",https://www.pa.org.za/person/sharome-renay-van-schalkwyk/,national-assembly,Member-elect,National Assembly (Parliament),from 16th May 2014 until 21st May 2014,former,position,Ms,2014-05-16,2014-05-21,2024-05-28
ANC,"Van Schalkwyk,  SR",https://www.pa.org.za/person/sharome-renay-van-schalkwyk/,national-assembly,4th Candidate,African National Congress Regional Northern Cape Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Ms,2014-04-22,2014-05-07,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,Member,Joint Committee on South African chapter of Global TC Caucus (Joint Committees),since 17th March 2020,current,position,Mr,2020-03-17,NA,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,Member,Portfolio Committee on Health (National Assembly Committees),since 27th June 2019,current,position,Mr,2019-06-27,NA,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Mr,2019-05-22,NA,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,Member,"Freedom Front + (Vryheidsfront Plus, FF+) (Party)",,current,position,Mr,NA,NA,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,5th Candidate,Freedom Front + National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Mr,2019-04-23,2019-05-08,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,2nd Candidate,Freedom Front + Regional Gauteng Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Mr,2019-04-23,2019-05-08,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,2nd Candidate,Freedom Front + Provincial Gauteng Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Mr,2019-04-23,2019-05-08,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,Member,Gauteng Provincial Legislature (Provincial-Legislature),from 21st May 2014 until 7th May 2019,former,position,Mr,2014-05-21,2019-05-07,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,Member,Rules Committee-Gau (Gauteng Provincial Legislature Committee),until 7th May 2019,former,position,Mr,NA,2019-05-07,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,Member,Programming Committee-gau (Gauteng Provincial Legislature Committee),until 7th May 2019,former,position,Mr,NA,2019-05-07,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,Member,Privileges & Ethics Committee-gau (Gauteng Provincial Legislature Committee),until 7th May 2019,former,position,Mr,NA,2019-05-07,2024-05-28
